AMPLITUDE,TEMPERATURE,PPVOLTAGE
0.0016,49,0.683313
0.00162,49,0.688958
0.00164,49,0.692663
0.00166,49,0.699701
0.00168,49,0.7116
0.0017,49,0.718848
0.00172,49,0.725954
0.00174,49,0.735992
0.00176,49,0.745057
0.00178,49,0.75138
0.0018,49,0.765649
0.00182,49,0.773703
0.00184,49,0.78015
0.00186,49,0.786647
0.00188,49,0.792454
0.0019,49,0.798661
0.00192,49,0.809534
0.00194,49,0.819727
0.00196,49,0.827531
0.00198,49,0.834212
0.002,49,0.842903
0.00202,49,0.85124
0.00204,49,0.859819
0.00206,49,0.866118
0.00208,49,0.874865
0.0021,49,0.883491
0.00212,49,0.89326
0.00214,49,0.903622
0.00216,49,0.910189
0.00218,49,0.920633
0.0022,49,0.929055
0.00222,49,0.93481
0.00224,49,0.945817
0.00226,49,0.953916
0.00228,49,0.95869
0.0023,49,0.968799
0.00232,49,0.977635
0.00234,49,0.985329
0.00236,49,0.995538
0.00238,49,1.00156
0.0024,49,1.01025
0.00242,49,1.01808
0.00244,49,1.0246
0.00246,49,1.03301
0.00248,49,1.04075
0.0025,49,1.04649
0.00252,49,1.05807
0.00254,49,1.06585
0.00256,49,1.07045
0.00258,49,1.07764
0.0026,49,1.08558
0.00262,49,1.09388
0.00264,49,1.09999
0.00266,49,1.10882
0.00268,49,1.116
0.0027,49,1.12484
0.00272,49,1.13188
0.00274,49,1.13913
0.00276,49,1.14654
0.00278,49,1.15664
0.0028,49,1.16011
0.00282,49,1.16473
0.00284,49,1.1715
0.00286,49,1.17951
0.00288,49,1.18724
0.0029,49,1.19695
0.00292,49,1.20249
0.00294,49,1.20996
0.00296,49,1.21607
0.00298,49,1.22476
0.003,49,1.23131
0.00302,49,1.24137
0.00304,49,1.2511
0.00306,49,1.25873
0.00308,49,1.266
0.0031,49,1.27198
0.00312,49,1.27746
0.00314,49,1.28461
0.00316,49,1.29803
0.00318,49,1.30362
0.0032,49,1.31115
0.00322,49,1.31765
0.00324,49,1.32465
0.00326,49,1.33113
0.00328,49,1.33707
0.0033,49,1.34046
0.00332,49,1.34743
0.00334,49,1.35413
0.00336,49,1.36361
0.00338,49,1.37088
0.0034,49,1.37757
0.00342,49,1.3803
0.00344,49,1.38868
0.00346,49,1.39399
0.00348,49,1.40095
0.0035,49,1.40675
0.00352,49,1.41414
0.00354,49,1.41952
0.00356,49,1.42587
0.00358,49,1.43138
0.0036,49,1.4315
0.00362,49,1.43732
0.00364,49,1.44851
0.00366,49,1.45539
0.00368,49,1.45996
0.0037,49,1.46552
0.00372,49,1.47078
0.00374,49,1.47253
0.00376,49,1.47846
0.00378,49,1.48484
0.0038,49,1.49174
0.00382,49,1.49694
0.00384,49,1.50187
0.00386,49,1.50758
0.00388,49,1.51637
0.0039,49,1.516
0.00392,49,1.52021
0.00394,49,1.5231
0.00396,49,1.52856
0.00398,49,1.5338
0.004,49,1.53879
0.00402,49,1.54366
0.00404,49,1.54848
0.00406,49,1.55311
0.00408,49,1.55762
0.0041,49,1.56192
0.00412,49,1.5672
0.00414,49,1.57177
0.00416,49,1.57646
0.00418,49,1.582
0.0042,49,1.58663
0.00422,49,1.59132
0.00424,49,1.59459
0.00426,49,1.60235
0.00428,49,1.60694
0.0043,49,1.61375
0.00432,49,1.61742
0.00434,49,1.62113
0.00436,49,1.62555
0.00438,49,1.62899
0.0044,49,1.62909
0.00442,49,1.63354
0.00444,49,1.64038
0.00446,49,1.64304
0.00448,49,1.64726
0.0045,49,1.65174
0.00452,49,1.64926
0.00454,49,1.65296
0.00456,49,1.65655
0.00458,49,1.6691
0.0046,49,1.66532
0.00462,49,1.66787
0.00464,49,1.67054
0.00466,49,1.67667
0.00468,49,1.67735
0.0047,49,1.68048
0.00472,49,1.6865
0.00474,49,1.69585
0.00476,49,1.69989
0.00478,49,1.70316
0.0048,49,1.70663
0.00482,49,1.70996
0.00484,49,1.70552
0.00486,49,1.71643
0.00488,49,1.72005
0.0049,49,1.71701
0.00492,49,1.71944
0.00494,49,1.73003
0.00496,49,1.73111
0.00498,49,1.73203
0.005,49,1.7325
0.001,50,0.411319
0.00102,50,0.423843
0.00104,50,0.42924
0.00106,50,0.435618
0.00108,50,0.443702
0.0011,50,0.455391
0.00112,50,0.464895
0.00114,50,0.471924
0.00116,50,0.477555
0.00118,50,0.486566
0.0012,50,0.493178
0.00122,50,0.502315
0.00124,50,0.512114
0.00126,50,0.521119
0.00128,50,0.529385
0.0013,50,0.537148
0.00132,50,0.543491
0.00134,50,0.553938
0.00136,50,0.563086
0.00138,50,0.571201
0.0014,50,0.579819
0.00142,50,0.586209
0.00144,50,0.597155
0.00146,50,0.602452
0.00148,50,0.611953
0.0015,50,0.62198
0.00152,50,0.630829
0.00154,50,0.639566
0.00156,50,0.646363
0.00158,50,0.655907
0.0016,50,0.665528
0.00162,50,0.674278
0.00164,50,0.678466
0.00166,50,0.693133
0.00168,50,0.701061
0.0017,50,0.705665
0.00172,50,0.716434
0.00174,50,0.722183
0.00176,50,0.730875
0.00178,50,0.738188
0.0018,50,0.748846
0.00182,50,0.753952
0.00184,50,0.762793
0.00186,50,0.76863
0.00188,50,0.781687
0.0019,50,0.783513
0.00192,50,0.7948
0.00194,50,0.800186
0.00196,50,0.812664
0.00198,50,0.822952
0.002,50,0.830887
0.00202,50,0.835339
0.00204,50,0.842647
0.00206,50,0.850705
0.00208,50,0.857502
0.0021,50,0.864408
0.00212,50,0.87232
0.00214,50,0.879473
0.00216,50,0.885865
0.00218,50,0.900404
0.0022,50,0.906071
0.00222,50,0.913116
0.00224,50,0.922091
0.00226,50,0.930163
0.00228,50,0.937894
0.0023,50,0.945411
0.00232,50,0.952402
0.00234,50,0.960435
0.00236,50,0.96954
0.00238,50,0.97796
0.0024,50,0.986163
0.00242,50,0.996531
0.00244,50,1.00123
0.00246,50,1.01018
0.00248,50,1.01769
0.0025,50,1.02535
0.00252,50,1.03057
0.00254,50,1.03825
0.00256,50,1.04721
0.00258,50,1.05476
0.0026,50,1.06361
0.00262,50,1.07156
0.00264,50,1.07614
0.00266,50,1.08391
0.00268,50,1.09184
0.0027,50,1.09893
0.00272,50,1.10604
0.00274,50,1.11677
0.00276,50,1.12304
0.00278,50,1.13208
0.0028,50,1.13789
0.00282,50,1.14505
0.00284,50,1.15236
0.00286,50,1.1599
0.00288,50,1.16687
0.0029,50,1.17387
0.00292,50,1.17966
0.00294,50,1.18947
0.00296,50,1.19551
0.00298,50,1.20205
0.003,50,1.20923
0.00302,50,1.21758
0.00304,50,1.2212
0.00306,50,1.2296
0.00308,50,1.23512
0.0031,50,1.24483
0.00312,50,1.25109
0.00314,50,1.25629
0.00316,50,1.25873
0.00318,50,1.27103
0.0032,50,1.27763
0.00322,50,1.28422
0.00324,50,1.29067
0.00326,50,1.29123
0.00328,50,1.29724
0.0033,50,1.30318
0.00332,50,1.30928
0.00334,50,1.31509
0.00336,50,1.32146
0.00338,50,1.32733
0.0034,50,1.33361
0.00342,50,1.34116
0.00344,50,1.34706
0.00346,50,1.35286
0.00348,50,1.35518
0.0035,50,1.36962
0.00352,50,1.37678
0.00354,50,1.37503
0.00356,50,1.37813
0.00358,50,1.3859
0.0036,50,1.3947
0.00362,50,1.40048
0.00364,50,1.4015
0.00366,50,1.40524
0.00368,50,1.41224
0.0037,50,1.41745
0.00372,50,1.42177
0.00374,50,1.42705
0.00376,50,1.43163
0.00378,50,1.43613
0.0038,50,1.44109
0.00382,50,1.44607
0.00384,50,1.45359
0.00386,50,1.45786
0.00388,50,1.46135
0.0039,50,1.46794
0.00392,50,1.46985
0.00394,50,1.48065
0.00396,50,1.48528
0.00398,50,1.49001
0.004,50,1.49369
0.00402,50,1.49772
0.00404,50,1.50103
0.00406,50,1.50539
0.00408,50,1.50457
0.0041,50,1.51565
0.00412,50,1.51981
0.00414,50,1.52376
0.00416,50,1.52629
0.00418,50,1.52301
0.0042,50,1.53371
0.00422,50,1.53867
0.00424,50,1.54183
0.00426,50,1.54612
0.00428,50,1.54474
0.0043,50,1.5539
0.00432,50,1.54913
0.00434,50,1.55227
0.00436,50,1.56589
0.00438,50,1.56245
0.0044,50,1.56555
0.00442,50,1.5688
0.00444,50,1.5753
0.00446,50,1.58021
0.00448,50,1.58485
0.0045,50,1.58946
0.00452,50,1.59339
0.00454,50,1.59155
0.00456,50,1.59919
0.00458,50,1.59826
0.0046,50,1.60622
0.00462,50,1.60728
0.00464,50,1.60983
0.00466,50,1.61248
0.00468,50,1.62103
0.0047,50,1.62504
0.00472,50,1.62684
0.00474,50,1.63048
0.00476,50,1.63061
0.00478,50,1.63421
0.0048,50,1.64084
0.00482,50,1.6422
0.00484,50,1.64346
0.00486,50,1.64813
0.00488,50,1.65008
0.0049,50,1.64682
0.00492,50,1.65785
0.00494,50,1.65937
0.00496,50,1.6628
0.00498,50,1.66598
0.005,50,1.66847
0.001,51,0.407591
0.00102,51,0.415441
0.00104,51,0.425013
0.00106,51,0.431293
0.00108,51,0.43885
0.0011,51,0.446902
0.00112,51,0.454989
0.00114,51,0.462403
0.00116,51,0.468761
0.00118,51,0.476463
0.0012,51,0.485012
0.00122,51,0.492614
0.00124,51,0.499874
0.00126,51,0.50753
0.00128,51,0.516906
0.0013,51,0.528541
0.00132,51,0.537353
0.00134,51,0.543689
0.00136,51,0.551578
0.00138,51,0.559484
0.0014,51,0.56693
0.00142,51,0.573339
0.00144,51,0.582825
0.00146,51,0.591583
0.00148,51,0.602394
0.0015,51,0.608316
0.00152,51,0.617995
0.00154,51,0.624305
0.00156,51,0.632406
0.00158,51,0.640713
0.0016,51,0.647554
0.00162,51,0.657122
0.00164,51,0.663509
0.00166,51,0.673067
0.00168,51,0.682586
0.0017,51,0.690812
0.00172,51,0.700887
0.00174,51,0.708031
0.00176,51,0.716385
0.00178,51,0.726754
0.0018,51,0.732456
0.00182,51,0.740209
0.00184,51,0.748621
0.00186,51,0.753759
0.00188,51,0.760476
0.0019,51,0.770131
0.00192,51,0.777914
0.00194,51,0.78596
0.00196,51,0.794541
0.00198,51,0.796169
0.002,51,0.8056
0.00202,51,0.816984
0.00204,51,0.819336
0.00206,51,0.826262
0.00208,51,0.842993
0.0021,51,0.845542
0.00212,51,0.8522
0.00214,51,0.866494
0.00216,51,0.871071
0.00218,51,0.879172
0.0022,51,0.885969
0.00222,51,0.893398
0.00224,51,0.901668
0.00226,51,0.912146
0.00228,51,0.917582
0.0023,51,0.922402
0.00232,51,0.93195
0.00234,51,0.939734
0.00236,51,0.9473
0.00238,51,0.949432
0.0024,51,0.95815
0.00242,51,0.967897
0.00244,51,0.974659
0.00246,51,0.982132
0.00248,51,0.995026
0.0025,51,1.00197
0.00252,51,1.0076
0.00254,51,1.01386
0.00256,51,1.02061
0.00258,51,1.02762
0.0026,51,1.03491
0.00262,51,1.04133
0.00264,51,1.04997
0.00266,51,1.05595
0.00268,51,1.0636
0.0027,51,1.07082
0.00272,51,1.07846
0.00274,51,1.08526
0.00276,51,1.09424
0.00278,51,1.1028
0.0028,51,1.11068
0.00282,51,1.11797
0.00284,51,1.12423
0.00286,51,1.13138
0.00288,51,1.13843
0.0029,51,1.14489
0.00292,51,1.15034
0.00294,51,1.1573
0.00296,51,1.16149
0.00298,51,1.16824
0.003,51,1.1785
0.00302,51,1.18513
0.00304,51,1.1897
0.00306,51,1.19645
0.00308,51,1.20312
0.0031,51,1.20975
0.00312,51,1.21628
0.00314,51,1.22105
0.00316,51,1.22701
0.00318,51,1.23021
0.0032,51,1.23816
0.00322,51,1.24359
0.00324,51,1.24925
0.00326,51,1.25893
0.00328,51,1.26467
0.0033,51,1.26951
0.00332,51,1.27208
0.00334,51,1.27577
0.00336,51,1.28837
0.00338,51,1.28976
0.0034,51,1.29277
0.00342,51,1.30051
0.00344,51,1.30662
0.00346,51,1.3123
0.00348,51,1.3173
0.0035,51,1.32521
0.00352,51,1.33199
0.00354,51,1.33731
0.00356,51,1.34089
0.00358,51,1.34557
0.0036,51,1.34872
0.00362,51,1.35171
0.00364,51,1.36078
0.00366,51,1.36675
0.00368,51,1.37141
0.0037,51,1.37149
0.00372,51,1.37839
0.00374,51,1.38143
0.00376,51,1.38792
0.00378,51,1.39375
0.0038,51,1.39462
0.00382,51,1.40225
0.00384,51,1.40593
0.00386,51,1.40961
0.00388,51,1.41193
0.0039,51,1.41647
0.00392,51,1.42034
0.00394,51,1.42425
0.00396,51,1.42333
0.00398,51,1.43272
0.004,51,1.43712
0.00402,51,1.43385
0.00404,51,1.43731
0.00406,51,1.44878
0.00408,51,1.44567
0.0041,51,1.44864
0.00412,51,1.45315
0.00414,51,1.45592
0.00416,51,1.45808
0.00418,51,1.46188
0.0042,51,1.46844
0.00422,51,1.47158
0.00424,51,1.47118
0.00426,51,1.47384
0.00428,51,1.48086
0.0043,51,1.48782
0.00432,51,1.48939
0.00434,51,1.49871
0.00436,51,1.50192
0.00438,51,1.50504
0.0044,51,1.50902
0.00442,51,1.51239
0.00444,51,1.51122
0.00446,51,1.51488
0.00448,51,1.52067
0.0045,51,1.52654
0.00452,51,1.52594
0.00454,51,1.53225
0.00456,51,1.53225
0.00458,51,1.53804
0.0046,51,1.53963
0.00462,51,1.54239
0.00464,51,1.54473
0.00466,51,1.54863
0.00468,51,1.55285
0.0047,51,1.55609
0.00472,51,1.55902
0.00474,51,1.56358
0.00476,51,1.5672
0.00478,51,1.56846
0.0048,51,1.57148
0.00482,51,1.5739
0.00484,51,1.57659
0.00486,51,1.57972
0.00488,51,1.58249
0.0049,51,1.58639
0.00492,51,1.58913
0.00494,51,1.59008
0.00496,51,1.5952
0.00498,51,1.59853
0.005,51,1.60047
0.001,52,0.39775
0.00102,52,0.406597
0.00104,52,0.413942
0.00106,52,0.422286
0.00108,52,0.430483
0.0011,52,0.438765
0.00112,52,0.446869
0.00114,52,0.454893
0.00116,52,0.462419
0.00118,52,0.470586
0.0012,52,0.478356
0.00122,52,0.486519
0.00124,52,0.494088
0.00126,52,0.502181
0.00128,52,0.510998
0.0013,52,0.519174
0.00132,52,0.527035
0.00134,52,0.535025
0.00136,52,0.542948
0.00138,52,0.550791
0.0014,52,0.558534
0.00142,52,0.566265
0.00144,52,0.573964
0.00146,52,0.581005
0.00148,52,0.588665
0.0015,52,0.59503
0.00152,52,0.6013
0.00154,52,0.613968
0.00156,52,0.621319
0.00158,52,0.629404
0.0016,52,0.635561
0.00162,52,0.642555
0.00164,52,0.653224
0.00166,52,0.660478
0.00168,52,0.666943
0.0017,52,0.676008
0.00172,52,0.681769
0.00174,52,0.689652
0.00176,52,0.699505
0.00178,52,0.707141
0.0018,52,0.714635
0.00182,52,0.7229
0.00184,52,0.731006
0.00186,52,0.739233
0.00188,52,0.747767
0.0019,52,0.754334
0.00192,52,0.760862
0.00194,52,0.767597
0.00196,52,0.774817
0.00198,52,0.782508
0.002,52,0.789454
0.00202,52,0.796772
0.00204,52,0.804976
0.00206,52,0.817274
0.00208,52,0.822194
0.0021,52,0.829024
0.00212,52,0.835587
0.00214,52,0.846113
0.00216,52,0.851987
0.00218,52,0.859301
0.0022,52,0.868584
0.00222,52,0.868175
0.00224,52,0.875783
0.00226,52,0.886749
0.00228,52,0.89619
0.0023,52,0.902867
0.00232,52,0.912641
0.00234,52,0.9168
0.00236,52,0.924274
0.00238,52,0.929474
0.0024,52,0.937297
0.00242,52,0.943547
0.00244,52,0.950775
0.00246,52,0.95649
0.00248,52,0.965702
0.0025,52,0.97317
0.00252,52,0.981874
0.00254,52,0.98565
0.00256,52,0.996269
0.00258,52,1.00071
0.0026,52,1.00756
0.00262,52,1.01634
0.00264,52,1.02218
0.00266,52,1.02991
0.00268,52,1.03668
0.0027,52,1.04029
0.00272,52,1.04697
0.00274,52,1.05507
0.00276,52,1.06188
0.00278,52,1.06993
0.0028,52,1.07562
0.00282,52,1.0822
0.00284,52,1.08961
0.00286,52,1.09695
0.00288,52,1.10408
0.0029,52,1.1111
0.00292,52,1.11802
0.00294,52,1.12459
0.00296,52,1.12891
0.00298,52,1.13502
0.003,52,1.14122
0.00302,52,1.14765
0.00304,52,1.15345
0.00306,52,1.15976
0.00308,52,1.16749
0.0031,52,1.17149
0.00312,52,1.181
0.00314,52,1.18661
0.00316,52,1.19094
0.00318,52,1.19806
0.0032,52,1.20318
0.00322,52,1.20795
0.00324,52,1.20982
0.00326,52,1.21621
0.00328,52,1.21811
0.0033,52,1.23083
0.00332,52,1.23441
0.00334,52,1.2403
0.00336,52,1.24602
0.00338,52,1.24885
0.0034,52,1.25307
0.00342,52,1.25663
0.00344,52,1.26017
0.00346,52,1.26497
0.00348,52,1.26946
0.0035,52,1.27386
0.00352,52,1.2786
0.00354,52,1.28567
0.00356,52,1.28585
0.00358,52,1.28955
0.0036,52,1.29846
0.00362,52,1.30293
0.00364,52,1.30724
0.00366,52,1.31025
0.00368,52,1.31347
0.0037,52,1.31856
0.00372,52,1.32373
0.00374,52,1.32691
0.00376,52,1.33295
0.00378,52,1.33759
0.0038,52,1.34076
0.00382,52,1.34262
0.00384,52,1.3443
0.00386,52,1.3525
0.00388,52,1.35576
0.0039,52,1.35888
0.00392,52,1.3627
0.00394,52,1.36569
0.00396,52,1.36918
0.00398,52,1.37503
0.004,52,1.37745
0.00402,52,1.37605
0.00404,52,1.3793
0.00406,52,1.387
0.00408,52,1.39204
0.0041,52,1.38733
0.00412,52,1.39899
0.00414,52,1.39759
0.00416,52,1.40442
0.00418,52,1.40535
0.0042,52,1.41226
0.00422,52,1.41151
0.00424,52,1.41895
0.00426,52,1.4162
0.00428,52,1.42178
0.0043,52,1.42816
0.00432,52,1.42861
0.00434,52,1.43172
0.00436,52,1.4368
0.00438,52,1.43799
0.0044,52,1.44157
0.00442,52,1.44501
0.00444,52,1.44838
0.00446,52,1.45124
0.00448,52,1.45519
0.0045,52,1.45931
0.00452,52,1.46001
0.00454,52,1.46328
0.00456,52,1.46664
0.00458,52,1.47215
0.0046,52,1.47402
0.00462,52,1.47661
0.00464,52,1.48013
0.00466,52,1.48312
0.00468,52,1.48692
0.0047,52,1.4877
0.00472,52,1.49032
0.00474,52,1.49534
0.00476,52,1.49808
0.00478,52,1.50135
0.0048,52,1.50224
0.00482,52,1.50718
0.00484,52,1.5093
0.00486,52,1.51249
0.00488,52,1.51531
0.0049,52,1.51785
0.00492,52,1.51996
0.00494,52,1.52297
0.00496,52,1.52613
0.00498,52,1.52849
0.005,52,1.53065
0.001,53,0.38849
0.00102,53,0.397282
0.00104,53,0.404401
0.00106,53,0.411765
0.00108,53,0.421879
0.0011,53,0.426311
0.00112,53,0.437594
0.00114,53,0.44642
0.00116,53,0.454347
0.00118,53,0.462454
0.0012,53,0.468927
0.00122,53,0.475863
0.00124,53,0.482061
0.00126,53,0.489995
0.00128,53,0.497586
0.0013,53,0.505223
0.00132,53,0.512853
0.00134,53,0.52061
0.00136,53,0.528319
0.00138,53,0.536336
0.0014,53,0.544008
0.00142,53,0.551959
0.00144,53,0.559841
0.00146,53,0.566494
0.00148,53,0.574255
0.0015,53,0.581882
0.00152,53,0.589997
0.00154,53,0.598191
0.00156,53,0.60513
0.00158,53,0.613064
0.0016,53,0.620033
0.00162,53,0.627029
0.00164,53,0.635454
0.00166,53,0.642686
0.00168,53,0.650665
0.0017,53,0.659132
0.00172,53,0.66592
0.00174,53,0.672991
0.00176,53,0.680972
0.00178,53,0.689049
0.0018,53,0.696751
0.00182,53,0.704243
0.00184,53,0.711218
0.00186,53,0.717885
0.00188,53,0.725562
0.0019,53,0.731134
0.00192,53,0.741632
0.00194,53,0.746902
0.00196,53,0.757742
0.00198,53,0.764156
0.002,53,0.77155
0.00202,53,0.778163
0.00204,53,0.785554
0.00206,53,0.792998
0.00208,53,0.798971
0.0021,53,0.805402
0.00212,53,0.812684
0.00214,53,0.82009
0.00216,53,0.827545
0.00218,53,0.834663
0.0022,53,0.840779
0.00222,53,0.850534
0.00224,53,0.856866
0.00226,53,0.867714
0.00228,53,0.874759
0.0023,53,0.878996
0.00232,53,0.886915
0.00234,53,0.893968
0.00236,53,0.900346
0.00238,53,0.905301
0.0024,53,0.911381
0.00242,53,0.922443
0.00244,53,0.927729
0.00246,53,0.937173
0.00248,53,0.9435
0.0025,53,0.950075
0.00252,53,0.954385
0.00254,53,0.95891
0.00256,53,0.96822
0.00258,53,0.974632
0.0026,53,0.980428
0.00262,53,0.988146
0.00264,53,0.99384
0.00266,53,1.00036
0.00268,53,1.00584
0.0027,53,1.0136
0.00272,53,1.01826
0.00274,53,1.0274
0.00276,53,1.03367
0.00278,53,1.0393
0.0028,53,1.0457
0.00282,53,1.05112
0.00284,53,1.05736
0.00286,53,1.0639
0.00288,53,1.06928
0.0029,53,1.07506
0.00292,53,1.08094
0.00294,53,1.08717
0.00296,53,1.09252
0.00298,53,1.09847
0.003,53,1.10397
0.00302,53,1.10878
0.00304,53,1.11425
0.00306,53,1.11949
0.00308,53,1.12491
0.0031,53,1.13015
0.00312,53,1.13518
0.00314,53,1.14059
0.00316,53,1.14569
0.00318,53,1.15393
0.0032,53,1.15437
0.00322,53,1.16129
0.00324,53,1.16473
0.00326,53,1.17609
0.00328,53,1.17981
0.0033,53,1.18385
0.00332,53,1.18653
0.00334,53,1.1895
0.00336,53,1.19767
0.00338,53,1.19515
0.0034,53,1.20158
0.00342,53,1.20998
0.00344,53,1.21475
0.00346,53,1.21563
0.00348,53,1.2199
0.0035,53,1.22415
0.00352,53,1.23013
0.00354,53,1.23217
0.00356,53,1.2347
0.00358,53,1.23699
0.0036,53,1.24078
0.00362,53,1.25066
0.00364,53,1.25245
0.00366,53,1.25456
0.00368,53,1.25851
0.0037,53,1.26394
0.00372,53,1.26768
0.00374,53,1.26962
0.00376,53,1.2746
0.00378,53,1.27078
0.0038,53,1.27578
0.00382,53,1.27937
0.00384,53,1.28418
0.00386,53,1.28687
0.00388,53,1.28726
0.0039,53,1.29406
0.00392,53,1.29383
0.00394,53,1.29673
0.00396,53,1.30351
0.00398,53,1.30155
0.004,53,1.31041
0.00402,53,1.31974
0.00404,53,1.31931
0.00406,53,1.321
0.00408,53,1.32364
0.0041,53,1.33011
0.00412,53,1.33156
0.00414,53,1.3349
0.00416,53,1.33734
0.00418,53,1.34247
0.0042,53,1.34197
0.00422,53,1.34791
0.00424,53,1.35113
0.00426,53,1.35426
0.00428,53,1.35717
0.0043,53,1.36031
0.00432,53,1.36339
0.00434,53,1.36652
0.00436,53,1.37
0.00438,53,1.37281
0.0044,53,1.37703
0.00442,53,1.37806
0.00444,53,1.38112
0.00446,53,1.38639
0.00448,53,1.38671
0.0045,53,1.39186
0.00452,53,1.39463
0.00454,53,1.39785
0.00456,53,1.40027
0.00458,53,1.40267
0.0046,53,1.40427
0.00462,53,1.40724
0.00464,53,1.40986
0.00466,53,1.41281
0.00468,53,1.41488
0.0047,53,1.41822
0.00472,53,1.42127
0.00474,53,1.42489
0.00476,53,1.4272
0.00478,53,1.43038
0.0048,53,1.4315
0.00482,53,1.43217
0.00484,53,1.43838
0.00486,53,1.43857
0.00488,53,1.44131
0.0049,53,1.44522
0.00492,53,1.44635
0.00494,53,1.44807
0.00496,53,1.45292
0.00498,53,1.45402
0.005,53,1.45847
0.001,54,0.378547
0.00102,54,0.387305
0.00104,54,0.393347
0.00106,54,0.401807
0.00108,54,0.407784
0.0011,54,0.41584
0.00112,54,0.424666
0.00114,54,0.42918
0.00116,54,0.439864
0.00118,54,0.444338
0.0012,54,0.453368
0.00122,54,0.459684
0.00124,54,0.468134
0.00126,54,0.47517
0.00128,54,0.483204
0.0013,54,0.491209
0.00132,54,0.498378
0.00134,54,0.505074
0.00136,54,0.514927
0.00138,54,0.522261
0.0014,54,0.529703
0.00142,54,0.537136
0.00144,54,0.544561
0.00146,54,0.551964
0.00148,54,0.559339
0.0015,54,0.566263
0.00152,54,0.57422
0.00154,54,0.581624
0.00156,54,0.589016
0.00158,54,0.597483
0.0016,54,0.604979
0.00162,54,0.611877
0.00164,54,0.617205
0.00166,54,0.624409
0.00168,54,0.631581
0.0017,54,0.639844
0.00172,54,0.648026
0.00174,54,0.653831
0.00176,54,0.661679
0.00178,54,0.669538
0.0018,54,0.678586
0.00182,54,0.685798
0.00184,54,0.692898
0.00186,54,0.69514
0.00188,54,0.705767
0.0019,54,0.713643
0.00192,54,0.721457
0.00194,54,0.728113
0.00196,54,0.733237
0.00198,54,0.742212
0.002,54,0.749221
0.00202,54,0.756451
0.00204,54,0.766021
0.00206,54,0.774907
0.00208,54,0.781829
0.0021,54,0.787876
0.00212,54,0.797844
0.00214,54,0.803629
0.00216,54,0.810997
0.00218,54,0.818377
0.0022,54,0.822905
0.00222,54,0.82765
0.00224,54,0.836221
0.00226,54,0.841427
0.00228,54,0.853413
0.0023,54,0.85924
0.00232,54,0.863511
0.00234,54,0.872431
0.00236,54,0.883642
0.00238,54,0.887216
0.0024,54,0.892335
0.00242,54,0.900131
0.00244,54,0.90832
0.00246,54,0.914029
0.00248,54,0.920106
0.0025,54,0.925992
0.00252,54,0.932202
0.00254,54,0.9409
0.00256,54,0.942729
0.00258,54,0.947378
0.0026,54,0.954331
0.00262,54,0.959988
0.00264,54,0.965958
0.00266,54,0.971338
0.00268,54,0.977648
0.0027,54,0.98368
0.00272,54,0.988712
0.00274,54,0.994232
0.00276,54,0.999366
0.00278,54,1.00484
0.0028,54,1.01026
0.00282,54,1.0155
0.00284,54,1.02026
0.00286,54,1.0252
0.00288,54,1.03086
0.0029,54,1.03609
0.00292,54,1.04154
0.00294,54,1.04655
0.00296,54,1.05202
0.00298,54,1.05546
0.003,54,1.0603
0.00302,54,1.06547
0.00304,54,1.06981
0.00306,54,1.07515
0.00308,54,1.08179
0.0031,54,1.08611
0.00312,54,1.09008
0.00314,54,1.09544
0.00316,54,1.09932
0.00318,54,1.10473
0.0032,54,1.10689
0.00322,54,1.11102
0.00324,54,1.11538
0.00326,54,1.11693
0.00328,54,1.12409
0.0033,54,1.12826
0.00332,54,1.13403
0.00334,54,1.13633
0.00336,54,1.14027
0.00338,54,1.14668
0.0034,54,1.14957
0.00342,54,1.15322
0.00344,54,1.15466
0.00346,54,1.16204
0.00348,54,1.16558
0.0035,54,1.16895
0.00352,54,1.17054
0.00354,54,1.17165
0.00356,54,1.17429
0.00358,54,1.17794
0.0036,54,1.18154
0.00362,54,1.18694
0.00364,54,1.18897
0.00366,54,1.1929
0.00368,54,1.19392
0.0037,54,1.19719
0.00372,54,1.20275
0.00374,54,1.20741
0.00376,54,1.20689
0.00378,54,1.21008
0.0038,54,1.2133
0.00382,54,1.21643
0.00384,54,1.21972
0.00386,54,1.22334
0.00388,54,1.22637
0.0039,54,1.2276
0.00392,54,1.23063
0.00394,54,1.23372
0.00396,54,1.23832
0.00398,54,1.24167
0.004,54,1.24469
0.00402,54,1.251
0.00404,54,1.25082
0.00406,54,1.25383
0.00408,54,1.26152
0.0041,54,1.26466
0.00412,54,1.26766
0.00414,54,1.26707
0.00416,54,1.26999
0.00418,54,1.2737
0.0042,54,1.27665
0.00422,54,1.28227
0.00424,54,1.28517
0.00426,54,1.2855
0.00428,54,1.28903
0.0043,54,1.29186
0.00432,54,1.29478
0.00434,54,1.2979
0.00436,54,1.30106
0.00438,54,1.3039
0.0044,54,1.30624
0.00442,54,1.30964
0.00444,54,1.31254
0.00446,54,1.31581
0.00448,54,1.31858
0.0045,54,1.3202
0.00452,54,1.32366
0.00454,54,1.32698
0.00456,54,1.32909
0.00458,54,1.33102
0.0046,54,1.33484
0.00462,54,1.33637
0.00464,54,1.33994
0.00466,54,1.34191
0.00468,54,1.34508
0.0047,54,1.34784
0.00472,54,1.35051
0.00474,54,1.35293
0.00476,54,1.35509
0.00478,54,1.35773
0.0048,54,1.3599
0.00482,54,1.35552
